fac_cd,fac_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lat,lon
SH00005475,공동체비전고등학교,4400000000,충청남도,4477000000,서천군,4477025325,서천읍,충청남도 서천군 서천읍 태월리 75-1,36.1004035,126.7131663
SH00006185,공주고등학교,4400000000,충청남도,4415000000,공주시,4415010300,중학동,충청남도 공주시 중학동 137-1,36.4474307,127.1233277
SH00000418,공주금성여자고등학교,4400000000,충청남도,4415000000,공주시,4415010700,웅진동,충청남도 공주시 웅진동 277,36.4583038,127.1121136
SH00004165,공주마이스터고등학교,4400000000,충청남도,4415000000,공주시,4415025021,유구읍,충청남도 공주시 유구읍 백교리 13-3,36.5477901,126.9487817
SH00006186,공주생명과학고등학교,4400000000,충청남도,4415000000,공주시,4415012000,신관동,충청남도 공주시 신관동 495-3,36.4734673808,127.1227024565
SH00007548,공주여자고등학교,4400000000,충청남도,4415000000,공주시,4415011000,금학동,충청남도 공주시 금학동 241,36.4400148,127.1198051
SH00004164,공주영명고등학교,4400000000,충청남도,4415000000,공주시,4415010400,중동,충청남도 공주시 중동 318,36.4512208,127.1268425
SH00009263,공주정보고등학교,4400000000,충청남도,4415000000,공주시,4415012100,금흥동,충청남도 공주시 금흥동 1-1,36.4849208,127.1574498
SH00008915,공항고등학교,1100000000,서울특별시,1150000000,강서구,1150010900,방화동,서울특별시 강서구 마곡동 733-3,37.5692927699,126.8063246405
SH00004173,경포고등학교,5100000000,강원특별자치도,5115000000,강릉시,5115011100,포남동,강원특별자치도 강릉시 포남동 21-7,37.7821633,128.9169751
SH00004526,경해여자고등학교,4800000000,경상남도,4817000000,진주시,4817012600,평거동,경상남도 진주시 평거동 695-7,35.1651726077,128.041709052
SH00011381,경혜여자고등학교,2600000000,부산광역시,2632000000,북구,2632010500,구포동,부산광역시 북구 구포동 117-3,35.2074075632106,129.007887026276
SH00000316,경화여자EnglishBusiness고등학교,4100000000,경기도,4161000000,광주시,4161010300,송정동,경기도 광주시 송정동 52-1,37.4182418054,127.2639935852
SH00000317,경화여자고등학교,4100000000,경기도,4161000000,광주시,4161010300,송정동,경기도 광주시 송정동 52-1,37.4182418054,127.2639935852
SH00002521,경화여자고등학교,2700000000,대구광역시,2729000000,달서구,2729010100,성당동,대구광역시 달서구 성당동 670-29,35.8479769,128.5482139
SH00004783,경희고등학교,1100000000,서울특별시,1123000000,동대문구,1123011000,이문동,서울특별시 동대문구 이문동 250-1,37.6044250879979,127.062430748659
SH00005594,경희여자고등학교,1100000000,서울특별시,1123000000,동대문구,1123011000,이문동,서울특별시 동대문구 회기동 1-5,37.5939495015,127.0548901682
SH00001524,계남고등학교,4100000000,경기도,4119200000,부천시 원미구,4119210800,중동,경기도 부천시 중동 1185-1,37.4964103,126.7718814
SH00004188,계룡고등학교,4400000000,충청남도,4425000000,계룡시,4425031024,두마면,충청남도 계룡시 두마면 농소리 778,36.268249,127.2580004
SH00006109,계룡디지텍고등학교,3000000000,대전광역시,3011000000,동구,3011011800,삼성동,대전광역시 동구 삼성동 104-1,36.3366462961795,127.433923202556
SH00002404,계림고등학교,4700000000,경상북도,4713000000,경주시,4713012400,황성동,경상북도 경주시 황성동 897-1,35.8663433997,129.208725982
SH00004535,계산고등학교,2800000000,인천광역시,2824500000,계양구,2824510200,계산동,인천광역시 계양구 계산동 907,37.5471273,126.729564
SH00006247,계산공업고등학교,2800000000,인천광역시,2824500000,계양구,2824510200,계산동,인천광역시 계양구 계산동 1084-6,37.534792,126.7395377
SH00002566,계산여자고등학교,2800000000,인천광역시,2824500000,계양구,2824510600,용종동,인천광역시 계양구 용종동 228-2,37.538793,126.7421147
SH00001484,계성고등학교,2700000000,대구광역시,2717000000,서구,2717010400,상리동,대구광역시 서구 상리동 산 119,35.8710035,128.5284483
SH00007297,계성고등학교,1100000000,서울특별시,1129000000,성북구,1129013400,길음동,서울특별시 성북구 길음동 1284-15,37.6075189,127.0204337
SH00007028,계성여자고등학교,2600000000,부산광역시,2647000000,연제구,2647010100,거제동,부산광역시 연제구 거제동 643-162,35.1833709745165,129.067491753125
SH00009609,경북공업고등학교,2700000000,대구광역시,2711000000,중구,2711015600,남산동,대구광역시 중구 남산동 2380-5,35.8580633,128.5838336
SH00010518,경북과학고등학교,4700000000,경상북도,4711300000,포항시 북구,4711311700,용흥동,경상북도 포항시 북구 용흥동 418-1,36.0468297513,129.351587178
SH00005291,경북과학기술고등학교,4700000000,경상북도,4715000000,김천시,4715025028,아포읍,경상북도 김천시 아포읍 국사리 757-1,36.1590905779,128.2432755
SH00009239,경북기계공업고등학교,2700000000,대구광역시,2729000000,달서구,2729011500,상인동,대구광역시 달서구 상인동 1-6,35.8229847,128.5415269
SH00201848,경북기계공업고등학교부설산업학교,2700000000,대구광역시,2729000000,달서구,2729011500,상인동,대구광역시 달서구 상인동 769-1,35.8203713859993,128.541358766766
SH00001903,경북기계금속고등학교,4700000000,경상북도,4729000000,경산시,4729033022,자인면,경상북도 경산시 자인면 북사리 275,35.8198913618,128.821772213
SH00004510,경북기계명장고등학교,4700000000,경상북도,4785000000,칠곡군,4785031036,지천면,경상북도 칠곡군 지천면 신리 597,35.9581106792974,128.483816486246
SH00009818,경북드론고등학교,4700000000,경상북도,4782000000,청도군,4782032033,풍각면,경상북도 청도군 풍각면 송서리 553-6,35.6409606029345,128.620765902912
SH00009796,경북생활과학고등학교,4700000000,경상북도,4719000000,구미시,4719034028,해평면,경상북도 구미시 해평면 월호리 488,36.1996019274,128.392202618
SH00001869,경북세무고등학교,4700000000,경상북도,4711300000,포항시 북구,4711334021,기계면,경상북도 포항시 북구 기계면 현내리 1089,36.0773892542565,129.196014431237
SH00005779,경북식품과학마이스터고등학교,4700000000,경상북도,4723000000,영천시,4723032026,신녕면,경상북도 영천시 신녕면 매양리 405,36.0430223785,128.780490897
SH00004127,경북여자고등학교,2700000000,대구광역시,2711000000,중구,2711015600,남산동,대구광역시 중구 남산동 714-2,35.8582044,128.5931026
SH00004151,경북여자상업고등학교,2700000000,대구광역시,2720000000,남구,2720010300,대명동,대구광역시 남구 대명동 1804-2,35.8550705,128.5883692
SH00009253,경북예술고등학교,2700000000,대구광역시,2720000000,남구,2720010300,대명동,대구광역시 남구 대명동 1804-1,35.8545867,128.5881693
SH00002416,경북외국어고등학교,4700000000,경상북도,4719000000,구미시,4719010800,남통동,경상북도 구미시 남통동 110,36.124503406,128.322088806
SH00203321,경북일고등학교,4700000000,경상북도,4790000000,예천군,4790025330,호명읍,경상북도 예천군 호명면 산합리 1395,36.5789964845,128.485283044
SH00009808,경북조리과학고등학교,4700000000,경상북도,4728000000,문경시,4728025023,문경읍,경상북도 문경시 문경읍 교촌리 160,36.7382346821931,128.114642397874
SH00005785,경북체육고등학교,4700000000,경상북도,4729000000,경산시,4729010700,옥곡동,경상북도 경산시 옥곡동 466-1,35.8122246623,128.738053137
SH00006406,경북하이텍고등학교,4700000000,경상북도,4717000000,안동시,4717013600,송현동,경상북도 안동시 송현동 273-1,36.5695593612,128.701842373
SH00009802,경북항공고등학교,4700000000,경상북도,4721000000,영주시,4721025028,풍기읍,경상북도 영주시 풍기읍 교촌리 147-1,36.8811778049,128.525755256
SH00001899,경산고등학교,4700000000,경상북도,4729000000,경산시,4729011600,계양동,경상북도 경산시 계양동 112-3,35.8252886147,128.747415689
SH00009809,경산과학고등학교,4700000000,경상북도,4729000000,경산시,4729012800,갑제동,경상북도 경산시 갑제동 440-6,35.8220201,128.768889539
SH00003806,경산여자고등학교,4700000000,경상북도,4729000000,경산시,4729010700,옥곡동,경상북도 경산시 옥곡동 7,35.8177628299,128.72994674
SH00003808,경산여자상업고등학교,4700000000,경상북도,4729000000,경산시,4729033021,자인면,경상북도 경산시 자인면 동부리 208-1,35.8159783078,128.827851799
SH00004153,경상고등학교,2700000000,대구광역시,2723000000,북구,2723011200,복현동,대구광역시 북구 복현동 105,35.9020291,128.6218289
SH00010574,경상고등학교,4800000000,경상남도,4812100000,창원시 의창구,4812110700,소계동,경상남도 창원시 의창구 소계동 473,35.2609619,128.6005322
SH00001503,경상공업고등학교,2700000000,대구광역시,2720000000,남구,2720010300,대명동,대구광역시 남구 대명동 3015-1,35.8457585,128.5750794
SH00009630,경상여자고등학교,2700000000,대구광역시,2723000000,북구,2723010600,침산동,대구광역시 북구 침산동 810-1,35.899984,128.5878231
SH00009955,경성고등학교,1100000000,서울특별시,1144000000,마포구,1144012400,연남동,서울특별시 마포구 연남동 369-1,37.5635098256,126.9191674115
SH00002488,구덕고등학교,2600000000,부산광역시,2653000000,사상구,2653010700,학장동,부산광역시 사상구 학장동 180-9,35.1384267724,128.990748185
SH00010567,구례고등학교,4600000000,전라남도,4673000000,구례군,4673025022,구례읍,전라남도 구례군 구례읍 봉남리 54,35.2047621,127.4632973
SH00009967,구로고등학교,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,서울특별시 구로구 구로동 105-1,37.4984981,126.8896924
SH00006142,구리고등학교,4100000000,경기도,4131000000,구리시,4131010500,수택동,경기도 구리시 수택동 785,37.5886437,127.140528
SH00000371,구리여자고등학교,4100000000,경기도,4131000000,구리시,4131010700,토평동,경기도 구리시 토평동 214,37.5912494,127.1513222
SH00001922,구림공업고등학교,4600000000,전라남도,4683000000,영암군,4683036028,군서면,전라남도 영암군 군서면 동구림리 414-1,34.7598911695,126.6263374326
SH00001884,구미고등학교,4700000000,경상북도,4719000000,구미시,4719010300,도량동,경상북도 구미시 도량동 600,36.1377765728,128.332714305
SH00204782,구미산동고등학교,4700000000,경상북도,4719000000,구미시,4719025628,산동읍,경상북도 구미시 산동면 인덕리 1119,36.1586859309443,128.43617061432
SH00009024,구미여자고등학교,4700000000,경상북도,4719000000,구미시,4719010300,도량동,경상북도 구미시 도량동 682,36.1444646,128.331689487
SH00009791,구미여자상업고등학교,4700000000,경상북도,4719000000,구미시,4719010900,형곡동,경상북도 구미시 형곡동 198,36.1075695939,128.342145062
SH00001885,구미정보고등학교,4700000000,경상북도,4719000000,구미시,4719012100,황상동,경상북도 구미시 황상동 산 40-3,36.1185518,128.43422858
SH00005270,구산고등학교,4800000000,경상남도,4825000000,김해시,4825010600,구산동,경상남도 김해시 구산동 396,35.2500241401,128.875939332
SH00000450,구성고등학교,4100000000,경기도,4146300000,용인시 기흥구,4146311300,마북동,경기도 용인시 기흥구 마북동 545-8,37.2994202,127.1155106
SH00001505,구암고등학교,2700000000,대구광역시,2723000000,북구,2723012300,구암동,대구광역시 북구 구암동 672,35.9258366,128.5530426
SH00002350,구암고등학교,1100000000,서울특별시,1162000000,관악구,1162010100,봉천동,서울특별시 관악구 봉천동 1712-25,37.4924558,126.9502242
SH00009985,구일고등학교,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,서울특별시 구로구 구로동 685-194,37.4941106,126.873852
SH00001546,과천고등학교,4100000000,경기도,4129000000,과천시,4129010900,별양동,경기도 과천시 별양동 5,37.430267,126.9969934
SH00005466,과천여자고등학교,4100000000,경기도,4129000000,과천시,4129010700,중앙동,경기도 과천시 중앙동 11-4,37.4320673,126.9884238
SH00009293,과천외국어고등학교,4100000000,경기도,4129000000,과천시,4129010700,중앙동,경기도 과천시 중앙동 11-4,37.4320673,126.9884238
SH00009669,과천중앙고등학교,4100000000,경기도,4129000000,과천시,4129010300,갈현동,경기도 과천시 갈현동 648,37.422723,126.9863905
SH00003243,관악고등학교,1100000000,서울특별시,1156000000,영등포구,1156012600,양평동2가,서울특별시 영등포구 양평동2가 12-1,37.5214463,126.8829505
SH00004182,관양고등학교,4100000000,경기도,4117300000,안양시 동안구,4117310200,관양동,경기도 안양시 동안구 관양동 523-4,37.40864,126.9602128
SH00004138,관인고등학교,4100000000,경기도,4165000000,포천시,4165040024,관인면,경기도 포천시 관인면 탄동리 607-3,38.1580490773,127.2505873531
