corp_cd,corp_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lon,lat,corp_depth1_cd,corp_depth1,corp_depth2_cd,corp_depth2,corp_depth3_cd,corp_depth3,corp_depth4_cd,corp_depth4,corp_depth5_cd,corp_depth5
139454,애경산업(주),1100000000,서울특별시,1144000000,마포구,1144012100,동교동,서울특별시 마포구 양화로 188 -,126.9264983283,37.5577458059,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2042,"세제, 화장품 및 광택제 제조업",20422,"치약, 비누 및 기타 세제 제조업"
1546101,(주)아이엠티,4100000000,경기도,4111700000,수원시 영통구,4111710200,원천동,경기도 수원시 영통구 신원로 306 1동 8층,127.0619884419,37.2623536344,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29299,그 외 기타 특수목적용 기계 제조업
407771,(주)듀오백,2800000000,인천광역시,2826000000,서구,2826011200,가좌동,인천 서구 가좌동 543-2,126.6764649146,37.4789042941,C,제조업,32,가구 제조업,320,가구 제조업,3209,기타 가구 제조업,32091,금속 가구 제조업
1475609,주식회사 디앤디플랫폼위탁관리부동산투자회사,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,"서울특별시 강남구 강남대로 382 7층 (역삼동, 메리츠타워)",127.0286270583,37.4970486776,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6812,부동산 개발 및 공급업,68129,기타 부동산 개발 및 공급업
140779,영보화학(주),4300000000,충청북도,4311300000,청주시 흥덕구,4311331027,강내면,충청북도 청주시 흥덕구 강내면 서부로 230-23,127.3445129834,36.5843261022,C,제조업,22,고무 및 플라스틱제품 제조업,222,플라스틱제품 제조업,2225,플라스틱 발포 성형제품 제조업,22259,기타 플라스틱 발포 성형제품 제조업
1534522,삼성머스트기업인수목적5호 주식회사,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,서울특별시 서초구 서초대로74길 11,127.0269144606,37.4966333558,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,,
105138,주식회사 파라텍,4400000000,충청남도,4421000000,서산시,4421010600,수석동,충청남도 서산시 수석산업로 51 -,126.5043913195,36.7786011526,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
1187175,주식회사 라이프사이언스테크놀로지,1100000000,서울특별시,1150000000,강서구,1150010400,가양동,"서울특별시 강서구 양천로 401 B-1207(가양동, 강서한강자이타워)",126.8476383154,37.5657034767,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
1622331,주식회사 벨로크,3100000000,울산광역시,3111000000,중구,3111010300,복산동,울산광역시 중구 종가8길 45 (복산동),129.3283081863,35.5682838281,J,정보통신업,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6209,기타 정보기술 및 컴퓨터운영 관련 서비스업,62090,기타 정보기술 및 컴퓨터운영 관련 서비스업
922304,주식회사 아셈스,2600000000,부산광역시,2638000000,사하구,2638010800,감천동,부산광역시 사하구 을숙도대로873번길 31,128.9967726042,35.0885834804,C,제조업,22,고무 및 플라스틱제품 제조업,222,플라스틱제품 제조업,2221,1차 플라스틱제품 제조업,22212,플라스틱 필름 제조업
226352,(주)케이엠더블유,4100000000,경기도,4159000000,화성시,4159013100,영천동,경기도 화성시 동탄대로25길 21 -,127.1019483383,37.2174203862,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
925587,(주)위드텍,3000000000,대전광역시,3020000000,유성구,3020014300,탑립동,대전광역시 유성구 테크노2로 300 (탑립동),127.4111096993,36.4157847965,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2721,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업",27213,"물질 검사, 측정 및 분석기구 제조업"
872656,금양그린파워(주),3100000000,울산광역시,3114000000,남구,3114010500,달동,"울산광역시 남구 삼산로 257, 7층",129.3350853877,35.539161636,F,건설업,42,전문직별 공사업,423,전기 및 통신 공사업,4232,통신 공사업,42322,내부 통신배선 공사업
134565,(주)이스타코,1100000000,서울특별시,1147000000,양천구,1147010200,목동,서울특별시 양천구 오목로 325 대학빌딩 5층,126.8736269816,37.5251074073,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6812,부동산 개발 및 공급업,68121,주거용 건물 개발 및 공급업
125822,삼보산업 주식회사,4800000000,경상남도,4812900000,창원시 진해구,4812915700,남양동,경상남도 창원시 진해구  남의로21번길 36,128.7839345107,35.1181082459,C,제조업,24,1차 금속 제조업,242,1차 비철금속 제조업,2422,"비철금속 압연, 압출 및 연신제품 제조업",24222,"알루미늄 압연, 압출 및 연신제품 제조업"
219361,해성산업(주),1100000000,서울특별시,1168000000,강남구,1168010600,대치동,서울 강남구 대치3동 942,127.0573815953,37.5065503981,K,금융 및 보험업,64,금융업,649,기타 금융업,6491,여신금융업,64912,개발금융기관
228712,동우팜투테이블,5200000000,전북특별자치도,5213000000,군산시,5213034023,서수면,전라북도 군산시  서수면 동군산로 1095 주식회사 동우,126.8767742504,36.0109823817,C,제조업,10,식료품 제조업,101,"도축, 육류 가공 및 저장 처리업",1012,육류 가공 및 저장 처리업,10121,가금류 가공 및 저장 처리업
140858,(주)와이엠,4100000000,경기도,4122000000,평택시,4122025624,포승읍,경기도 평택시  포승읍 포승공단로118번길 118,126.8528778867,36.9708306189,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2591,"금속 단조, 압형 및 분말야금 제품 제조업",25914,그 외 금속 압형제품 제조업
1781847,교보15호기업인수목적 주식회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 의사당대로 97,126.924586046,37.522516139,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
1226234,(주)와이바이오로직스,,,,,,,"대전광역시 유성구 테크로 4로 17, 비715호",,,M,"전문, 과학 및 기술 서비스업",70,연구개발업,701,자연과학 및 공학 연구개발업,7011,자연과학 연구개발업,70113,의학 및 약학 연구개발업
667373,현대힘스 주식회사,3100000000,울산광역시,3120000000,북구,3120010300,매곡동,울산광역시 북구 매곡산업로 21,129.3626863293,35.6505745263,C,제조업,31,기타 운송장비 제조업,311,선박 및 보트 건조업,3111,선박 및 수상 부유 구조물 건조업,31114,선박 구성 부분품 제조업
1186671,(주)바이오시네틱스,1100000000,서울특별시,1154500000,금천구,1154510100,가산동,"서울특별시 금천구 가산디지털2로 184, 708호(가산동, 벽산디지털밸리 2차)",126.8780842554,37.4842493589,M,"전문, 과학 및 기술 서비스업",70,연구개발업,701,자연과학 및 공학 연구개발업,7011,자연과학 연구개발업,70113,의학 및 약학 연구개발업
136624,(주)신영와코루,1100000000,서울특별시,1154500000,금천구,1154510100,가산동,서울특별시 금천구  가산디지털1로 104 (주)신영와코루,126.8845447157,37.4749215781,C,제조업,14,"의복, 의복 액세서리 및 모피제품 제조업",141,봉제의복 제조업,1412,속옷 및 잠옷 제조업,14120,속옷 및 잠옷 제조업
1259232,(주)노바텍,4100000000,경기도,4146300000,용인시 기흥구,4146311100,영덕동,"경기도 용인시 기흥구 흥덕중앙로 120 1101호, 1105호, 1106호, 1107호, 1111호, 1112호, 1113호(영덕동, ？",127.080097105,37.2748902181,C,제조업,33,기타 제품 제조업,339,그 외 기타 제품 제조업,3399,그 외 기타 분류 안된 제품 제조업,33993,비 및 솔 제조업
248974,하나제약(주),4100000000,경기도,4159000000,화성시,4159025926,향남읍,경기도 화성시 향남읍 제약단지로 13-39,126.9143484617,37.0932204899,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2123,동물용 의약품 제조업,21230,동물용 의약품 제조업
413417,우리손에프앤지 농업회사법인(주),4600000000,전라남도,4617000000,나주시,4617033027,반남면,전라남도 나주시 반남면 장송길 73,126.6517846345,34.9484610036,C,제조업,10,식료품 제조업,101,"도축, 육류 가공 및 저장 처리업",1012,육류 가공 및 저장 처리업,10129,육류 기타 가공 및 저장처리업 (가금류 제외)
344287,에이치디현대인프라코어(주),2800000000,인천광역시,2814000000,동구,2814010100,만석동,인천광역시 동구  인중로 489(화수동),126.6245298993,37.4872885802,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2924,건설 및 광업용 기계장비 제조업,29241,건설 및 채광용 기계장비 제조업
624378,(주)마이크로투나노,4100000000,경기도,4146100000,용인시 처인구,4146125626,이동읍,경기도 용인시 처인구 이동읍 덕성산단2로50번길 43,127.2107045846,37.1714274939,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261,반도체 제조업,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",26129,기타 반도체소자 제조업
222213,주식회사 피케이엘,4400000000,충청남도,4413300000,천안시 서북구,4413310500,성성동,"충청남도 천안시 서북구 2공단3로 15 (성성동, (주)아큐텍반도체기술, 주식회사 피케이엘",127.1242169815,36.8516981119,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26299,그 외 기타 전자부품 제조업
250614,삼영엠텍(주),4800000000,경상남도,4873000000,함안군,4873035025,칠서면,경상남도 함안군 칠서면 삼칠로 631-35,128.4937670609,35.3433388882,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2511,구조용 금속제품 제조업,25114,수상 금속 골조 구조재 제조업
330424,엘에스증권(주),1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 여의나루로 60 포스트타워 24층,126.9262251929,37.522300303,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6612,증권 및 선물 중개업,66121,증권 중개업
1816268,케이비제29호기업인수목적(주),1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 여의나루로 50,126.9256512442,37.5218052927,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
495554,(주)와이앤넥스트,4400000000,충청남도,4413300000,천안시 서북구,4413325632,직산읍,"충청남도 천안시 서북구 직산읍 4산단2길 20-3 , 1층 (신갈리)",127.1155831678,36.8623427264,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
939942,(주)포시에스,1100000000,서울특별시,1168000000,강남구,1168010800,논현동,서울특별시 강남구 논현로 646 -,127.0324112176,37.511415313,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
230911,(주)에이치알에스,4100000000,경기도,4122000000,평택시,4122025023,팽성읍,경기도 평택시  팽성읍 추팔산단2길 7,127.0769578421,36.9595914241,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,202,합성고무 및 플라스틱 물질 제조업,2020,합성고무 및 플라스틱 물질 제조업,20201,합성고무 제조업
498001,(주)모베이스,4100000000,경기도,4159000000,화성시,4159013100,영천동,경기도 화성시 동탄첨단산업1로 73 (영천동),127.0938532178,37.2151133631,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
397243,(주)티엔아이,3100000000,울산광역시,3171000000,울주군,3171026229,청량읍,울산광역시 울주군 청량읍 처용산업3길 93,129.3345399785,35.478732554,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
164609,에이치디현대미포 주식회사,3100000000,울산광역시,3117000000,동구,3117010100,방어동,울산광역시 동구 방어진순환도로 100 (주)현대미포조선,129.4088213297,35.4931109778,C,제조업,31,기타 운송장비 제조업,311,선박 및 보트 건조업,3111,선박 및 수상 부유 구조물 건조업,31114,선박 구성 부분품 제조업
