BSI업종코드,SRR업종코드,계층구분코드,국내업체업종세그먼트코드,국외업체업종세그먼트코드,등록경로구분코드,등록부서코드,등록사용자ID,등록일시,수정경로구분코드,수정부서코드,수정사용자ID,수정일시,업종영문명,업종코드,업종코드버전,업종한글명,원본업종코드
,73,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Advertising agencies,7131,10,광고 대행업,M7131
,73,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Advertising agencies,71310,10,광고 대행업,M71310
,73,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other advertising,7139,10,기타 광고업,M7139
,73,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Outdoor and exhibition advertising,71391,10,옥외 및 전시 광고업,M71391
,73,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Media representatives and media buying agencies,71392,10,광고매체 판매업,M71392
,73,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Advertising preparation,71393,10,"광고물 문안, 도안, 설계 등 작성업",M71393
,73,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other advertising related services n.e.c.,71399,10,그 외 기타 광고 관련 서비스업,M71399
,73,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Market research and public opinion polling,714,10,시장조사 및 여론조사업,M714
,73,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Market research and public opinion polling,7140,10,시장조사 및 여론조사업,M7140
,73,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Market research and public opinion polling,71400,10,시장조사 및 여론조사업,M71400
,69_70,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Activities of head offices, management consultancy activities",715,10,회사 본부 및 경영 컨설팅 서비스업,M715
,69_70,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of head offices,7151,10,회사 본부,M7151
,69_70,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of head offices for manufacturing,71511,10,제조업 회사 본부,M71511
,69_70,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of head offices for other industries ,71519,10,기타 산업 회사 본부,M71519
,69_70,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Other accounting, bookkeeping and auditing activities",71209,10,기타 회계 관련 서비스업,M71209
,69_70,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of management consultancy and public relation services,7153,10,경영 컨설팅 및 공공 관계 서비스업,M7153
,69_70,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of management consultancy,71531,10,경영 컨설팅업,M71531
,69_70,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Public relation services,71532,10,공공관계 서비스업,M71532
,71,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Architectural, engineering and other scientific technical services",72,10,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",M72
,71,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Architectural, engineering and related technical services",721,10,"건축기술, 엔지니어링 및 관련 기술 서비스업",M721
,71,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Architectural and landscape architectural services,7211,10,건축 및 조경 설계 서비스업,M7211
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Architectural services,72111,10,건축설계 및 관련 서비스업,M72111
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Urban planning landscape architectural services,72112,10,도시계획 및 조경설계 서비스업,M72112
,71,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Engineering services,7212,10,엔지니어링 서비스업,M7212
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Building and civil engineering projects related engineering services ,72121,10,건물 및 토목 엔지니어링 서비스업,M72121
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Environmental consulting and related engineering services,72122,10,환경 관련 엔지니어링 서비스업,M72122
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other engineering services,72129,10,기타 엔지니어링 서비스업,M72129
,71,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other scientific and technical services,729,10,기타 과학기술 서비스업,M729
,71,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Technical testing and analysis,7291,10,"기술 시험, 검사 및 분석업",M7291
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Testing and analysis services of composition and purity of materials,72911,10,물질성분 검사 및 분석업,M72911
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other technical testing and analysis,72919,10,"기타 기술 시험, 검사 및 분석업",M72919
,71,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Surface and geological surveying, cartographic activities",7292,10,"측량, 지질조사 및 지도제작업",M7292
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Surface surveying,72921,10,측량업,M72921
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Drafting services,72922,10,제도업,M72922
,71,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Geological surveying and prospecting services,72923,10,지질 조사 및 탐사업,M72923
,74_75,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Other professional, scientific and technical services",73,10,"기타 전문, 과학 및 기술 서비스업",M73
,74_75,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Veterinary activities,731,10,수의업,M731
,74_75,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Veterinary activities,7310,10,수의업,M7310
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Veterinary activities,73100,10,수의업,M73100
,74_75,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Specialized design activities,732,10,전문 디자인업,M732
,74_75,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Specialized design activities,7320,10,전문 디자인업,M7320
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Interior design services,73201,10,인테리어 디자인업,M73201
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Products design services,73202,10,제품 디자인업,M73202
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Graphic design services,73203,10,시각 디자인업,M73203
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other specialized design services,73209,10,"패션, 섬유류 및 기타 전문 디자인업",M73209
,74_75,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Photographic activities,733,10,사진 촬영 및 처리업,M733
,74_75,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Photographic activities,7330,10,사진 촬영 및 처리업,M7330
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Portrait photography and videotaping of events services,73301,10,인물사진 및 행사용 영상 촬영업,M73301
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Commercial photography services,73302,10,상업용 사진 촬영업,M73302
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Photograph processing,73303,10,사진 처리업,M73303
,74_75,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Other professional, scientific and technical services n.e.c.",739,10,"그 외 기타 전문, 과학 및 기술 서비스업",M739
,74_75,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Other professional, scientific and technical services n.e.c.",7390,10,"그 외 기타 전문, 과학 및 기술 서비스업",M7390
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Managers,73901,10,매니저업,M73901
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Translation and interpretation services,73902,10,번역 및 통역 서비스업,M73902
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Business and intangible rights brokerages,73903,10,사업 및 무형 재산권 중개업,M73903
,74_75,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Other professional, scientific and technical services n.e.c.",73909,10,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",M73909
,7O,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Business facilities management and landscape services,74,10,사업시설 관리 및 조경 서비스업,N74
,7O,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Combined facilities support activities,741,10,사업시설 유지.관리 서비스업,N741
,7O,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Combined facilities support activities,7410,10,사업시설 유지.관리 서비스업,N7410
,7O,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Combined facilities support activities,74100,10,사업시설 유지.관리 서비스업,N74100
,7O,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Cleaning and pest control services of building and industrial facilities,742,10,건물ㆍ산업설비 청소 및 방제 서비스업,N742
,7O,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Cleaning of building and industrial facilities,7421,10,건물 및 산업설비 청소업,N7421
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other social advocacy organizations,94939,10,기타 시민운동 단체,S94939
,OSTU,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other membership organizations,9499,10,그 외 기타 협회 및 단체,S9499
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other membership organizations n.e.c.,94990,10,그 외 기타 협회 및 단체,S94990
,OSTU,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Maintenance and repair services of personal and household goods,95,10,개인 및 소비용품 수리업,S95
,OSTU,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Maintenance and repair services of computers and communication equipment,951,10,컴퓨터 및 통신장비 수리업,S951
,OSTU,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Maintenance and repair services of computers and peripheral equipment,9511,10,컴퓨터 및 주변 기기 수리업,S9511
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Police protection,84404,10,경찰,O84404
,OSTU,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Maintenance and repair services of communication equipment,9512,10,통신장비 수리업,S9512
,45,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Maintenance and repair services of motor vehicles and motorcycles,952,10,자동차 및 모터사이클 수리업,S952
,45,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Maintenance, repair and washing services of motor vehicles",9521,10,자동차 수리 및 세차업,S9521
,45,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,General repair services of motor vehicles,95211,10,자동차 종합 수리업,S95211
,45,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of motor vehicles specializing in parts,95212,10,자동차 전문 수리업,S95212
,45,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Motor vehicle washing services,95213,10,자동차 세차업,S95213
,45,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Maintenance and repair services of motorcycles,9522,10,모터사이클 수리업,S9522
,45,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of motorcycles,95220,10,모터사이클 수리업,S95220
,OSTU,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of personal and household goods,953,10,개인 및 가정용품 수리업,S953
,OSTU,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of electrical household machinery and appliances,9531,10,가전제품 수리업,S9531
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of electrical household machinery and appliances,95310,10,가전제품 수리업,S95310
,OSTU,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of other personal and household goods,9539,10,기타 개인 및 가정용품 수리업,S9539
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Repair services of clothing and other household textile goods,95391,10,의복 및 기타 가정용 직물제품 수리업,S95391
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Environmental advocacy organizations,94931,10,환경운동 단체,S94931
,OSTU,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Repair services of leather goods, luggage, footwear",95392,10,"가죽, 가방 및 신발 수리업",S95392
,53,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Local delivery and messenger services,49402,10,늘찬 배달업,H49402
,493,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Transport via pipeline,495,10,파이프라인 운송업,H495
,493,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Transport via pipeline,4950,10,파이프라인 운송업,H4950
,493,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Transport via pipeline,49500,10,파이프라인 운송업,H49500
,50,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Water transport,50,10,수상 운송업,H50
,50,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sea and coastal water transport,501,10,해상 운송업,H501
,50,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sea water transport,5011,10,외항 운송업,H5011
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sea passenger water transport,50111,10,외항 여객 운송업,H50111
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sea freight water transport,50112,10,외항 화물 운송업,H50112
,50,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Coastal water transport,5012,10,내항 운송업,H5012
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Coastal passenger water transport,50121,10,내항 여객 운송업,H50121
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Coastal freight water transport,50122,10,내항 화물 운송업,H50122
,50,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other sea and coastal water transport,5013,10,기타 해상 운송업,H5013
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other sea and coastal water transport,50130,10,기타 해상 운송업,H50130
,50,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Inland water transport,502,10,내륙 수상 및 항만 내 운송업,H502
,50,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Inland water transport,5020,10,내륙 수상 및 항만 내 운송업,H5020
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Inland passenger and freight water transport,50201,10,내륙 수상 여객 및 화물 운송업,H50201
,50,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Harbour passenger transport,50202,10,항만 내 여객 운송업,H50202
,51,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Air transport,51,10,항공 운송업,H51
,51,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Passenger air transport,511,10,항공 여객 운송업,H511
,51,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Passenger air transport,5110,10,항공 여객 운송업,H5110
,51,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Passenger air transport,51100,10,항공 여객 운송업,H51100
,51,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Freight air transport,512,10,항공 화물 운송업,H512
,51,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Freight air transport,5120,10,항공 화물 운송업,H5120
,52,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Warehousing and support activities for transportation,52,10,창고 및 운송관련 서비스업,H52
,52,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Warehousing and storage,521,10,보관 및 창고업,H521
,52,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Warehousing and storage,5210,10,보관 및 창고업,H5210
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,General warehousing,52101,10,일반 창고업,H52101
